CARRIER_IND,Carr,FLT,REPORT_DT,SCH_DPRT_STA_CD,Orig,SCH_ARRV_STA_CD,Dest,SCH_FLEET_TYPE_DSCR,ACT_FLEET_TYPE_DSCR,Gate,SCH_DPRT_DTMZ,SCH_ARRV_DTMZ,SCH_ARRV_DTML,SCH_DPRT_DTML,SCH_CD,DPRT_DELAY_MIN,ARRV_DELAY_MIN,BAG_CNT,CATEGORY,CNXL_CD,CS_D0,CS_RCMD_DPRT_DTMZ,CS_RCMD_DPRT_HOLD_MINUTES,D0,DELAY_CODE,D-OT,EQUIP_CONNECT_CD,EST_CNXL_PAX_CNT,ID,INTL,LEFT_OFF_BAG_CNT,MISCONNECT_CNT,OPER_DELAY_CODE,ORIG_Left_offs,PAX_CNT,PRIORITY_FLT_FLG,RAMP_TCI_DEN,RAMP_TCI_NUM,RETURN_TYPE_CD,SCH_FLEET_TYPE_SHORT_DSCR,Sta Dly,SUBCATEGORY,SUCCESS_CAT,SUCCESS_CD_DSCR,TOTAL_CONNECTIONS,TURN_TYPE,XFER_Left_offs,Area,ARRIVAL_LEG_FLIGHT_NUMBER,ARRIVAL_LEG_ORIGIN,ASM,ATW_Zone,ATW_Zone_Arrv,CG_ARRV_CNT,CG_ARRV_STD,CG_DPRT_CNT,CG_DPRT_STD,COMPLETION_DEN,COMPLETION_NUM,CONX_NRSA,CONX_POSITIVE,CONX_REV,CS_ARRV_CNT,CS_ARRV_STD,CS_DPRT_CNT,CS_DPRT_STD,CURRENT_DT,CURRENT_DTML,Customer_D0,Requotes Delay Reasons,DEP_ind,DEPARTURE_AVAILABLE_GROUND_MINUTES,DEPARTURE_MST_SUCCESS,DIVERT_REASON_CD,EST_ARRV_DTML,EST_ARRV_DTMZ,EST_DPRT_DTML,EST_DPRT_DTMZ,FIRST_VALET_BAG_ON_DTMZ,Hubs_Lines,LAST_UPDATED,LF_NUM,MARKET,MST_INDICATOR,OFF_DTMZ,ON_DTMZ,ORIG_BAGS,ORIG_NRSA,ORIG_POSITIVE,ORIG_REV,prev_act_arrv_dtl,prev_act_arrv_dtml,prev_act_arrv_dtmz,prev_act_arrv_dtz,prev_arrv_diff_minutes,prev_arrv_gate,prev_cnxl_cd,prev_company_id,prev_dprt_sta_cd,prev_flt_num,prev_report_dt,prev_sch_arrv_dtl,prev_sch_arrv_dtml,prev_sch_arrv_dtmz,prev_sch_arrv_dtz,prev_sch_dprt_sta_cd,Ramp_Business_Partner,RCA_25_Bag_Load_Perc,RCA_25_Boarding_Perc,RCA_50_Bag_Load_Perc,RCA_50_Boarding_Perc,RCA_75_Bag_Load_Perc,RCA_75_Boarding_Perc,RCA_95_Bag_Load_Perc,RCA_95_Boarding_Perc,RCA_Boarding_duration_seconds,RCA_company_material_boarded_pounds,RCA_express_freight_boarded_pounds,RCA_flight_notes,RCA_freight_boarded_pounds,RCA_international_mail_boarded_pounds,RCA Root Cause,RCA_Loading_duration_seconds,RCA_priority_mail_boarded_pounds,RCA_root_cause_1,RCA_root_cause_2,RCA_root_cause_3,RCA_total_bags,RCA_total_BE,RCA_total_cold_bags,RCA_total_gate_checks,RCA_total_hot_bags,RCA_total_local_bags,RCA_total_transfer_bags,RCA_wchr_count,RPM,SF_NUM,SLACK,SLACK_DEN,SOC_Zone,SOC_Zone_Arrv,TAXI_IN_MINUTES,TAXI_OUT_MINUTES,TOB_CNT,TOB_STD,TURN_LENGTH,XFER_BAGS,ZONES_COMBINED,ZONES_COMBINED_ARRV,ARRVregion,ARRVregion2,ARRVsubregion,ARRVsubregion2,DEPTregion,DEPTregion2,DEPTsubregion,DEPTsubregion2,TSA0,TSD0,TSIncludeExclude,Turn_Success,OA_Comp_City,_SYSTEM,SUB_REGION,SCH_FLTS,allFlights,24HourClock,String24HourClock,MainlineUAX,STAR-NonSTAR,Priority_ind,MST_Success_Indicator,Delay_flag,INT/DOM,Scheduled_Departure_Date,Early-OnTime,Month,Year,CUST_A14_NUM,TOTAL_PAX,DayofWeek,MST_MINS_BUCKT
ML,UA,460,4/8/2023,SFO,SFO,YVR,YVR,A320-200,A320-200,F4,4/9/2023 1:27,,4/8/2023 20:53,4/8/2023 18:27,S,87,78,84,Late Opportunity, ,0,,0,0,TA,Late,O ,0,94571685,YES,1,1,  ,0,134,0,2,1, ,320,87,Defect - Customer,Aircraft - uncontrollable,TA - Aircraft Servicing,32,Standard,1,SFO,1597,LAX,0,Z4,Z1,,,,,1,1,,,,,,,,,,0,,Arrived,2549,0,,4/8/2023 22:13,,4/8/2023 20:00,,,Hubs,5/22/2023 1:31,134,D-I,Non-MST,,,,,,,4/6/2023,4/6/2023 23:58,4/7/2023 6:58,4/7/2023,-16,F17,,UA,LAX,1597,4/6/2023,4/7/2023,4/7/2023 0:14,4/7/2023 7:14,4/7/2023,LAX,United,34546,359,34955,629,35273,852,35663,1212,,0,0,,0,0,MX,35648,0,Tow_Compliance,Lav_Services_Off,Last_Pilot_Arrival,93,,29,4,4,54,35,1,0,134,0,0,4,3,4,21,,,,,"ATW-Z4,BTW-Z4,SOC-4","ATW-Z1,BTW-Z3,SOC-3",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,CANADA,THE AMERICAS,SFO,SFO,SFO,SFO,A0 On Time,D0 Late,Exclude,,San Francisco,SYSTEM,SFO,1,1,6:00 PM,18,Mainline,Non-STAR,Non-Priority,MST Failure,Delayed,International,4/8/2023,0,Apr,2023,0,134,Sat,0
ML,UA,1212,4/8/2023,SFO,SFO,PVR,PVR,A320-200,A320-200,E13,4/8/2023 15:40,,4/8/2023 13:27,4/8/2023 8:40,S,39,33,122,Late Opportunity, ,0,,0,0,XA,Late,T ,0,94571687,YES,0,0,  ,0,150,0,2,1, ,320,39,Defect - Customer,ATC,XA - Flow Control,,Standard,0,SFO,2426,OMA,0,Z3,Z3,,,,,1,1,,,,,,,,,,0,,Arrived,96,0,,4/8/2023 13:48,,4/8/2023 9:15,,,Hubs,5/22/2023 1:31,150,D-I,Non-MST,,,,,,,4/8/2023,4/8/2023 7:04,4/8/2023 14:04,4/8/2023,-29,E13,,UA,OMA,2426,4/8/2023,4/8/2023,4/8/2023 7:33,4/8/2023 14:33,4/8/2023,OMA,United,755,508,1134,774,1881,1089,3020,1357.2,,0,0,,0,0,WX - AFP,2864,0,Boarding_Start,Fuelers_Off,Boarding_End,126,,0,6,0,120,0,1,0,150,36,1,1,1,17,21,,,,,"ATW-Z3,BTW-Z1,SOC-1","ATW-Z3,BTW-Z1,SOC-1",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,MEXICO,THE AMERICAS,SFO,SFO,SFO,SFO,A0 On Time,D0 Late,Include,-1,San Francisco,SYSTEM,SFO,1,1,8:00 AM,8,Mainline,Non-STAR,Non-Priority,MST Failure,Delayed,International,4/8/2023,0,Apr,2023,0,150,Sat,0
ML,UA,2051,4/8/2023,SFO,SFO,YVR,YVR,A319-100,A319-100,G3,4/8/2023 17:40,,4/8/2023 13:06,4/8/2023 10:40,S,121,119,105,Late Opportunity, ,0,,0,0,TA,Late,T ,0,94572065,YES,2,2,LT,0,125,0,2,1, ,319,30,Defect - Customer,Aircraft - uncontrollable,TA - Aircraft Servicing,40,Quick,2,SFO,718,MEX,0,Z5,Z5,,,,,1,1,,,,,,,,,,0,,Arrived,-33,0,,4/8/2023 15:04,,4/8/2023 12:40,,,Hubs,5/22/2023 1:31,125,D-I,MST,,,,,,,4/8/2023,4/8/2023 11:13,4/8/2023 18:13,4/8/2023,-8,G3,,UA,MEX,718,4/8/2023,4/8/2023,4/8/2023 11:21,4/8/2023 18:21,4/8/2023,MEX,United,260,321.5,738,518,1151,770.75,1597,886.15,,0,0,,0,0,MX,1633,0,Lav_Services_Off,Potable_Water_Off,Cleaners_Off,201,,40,2,6,153,46,0,0,125,-91,1,5,5,7,20,,,,,"ATW-Z5,BTW-Z5,SOC-5","ATW-Z5,BTW-Z5,SOC-5",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,CANADA,THE AMERICAS,SFO,SFO,SFO,SFO,A0 On Time,D0 Late,Exclude,,San Francisco,SYSTEM,SFO,1,1,10:00 AM,10,Mainline,Non-STAR,Non-Priority,MST Failure,Delayed,International,4/8/2023,0,Apr,2023,0,125,Sat,0
ML,UA,412,4/8/2023,SFO,SFO,MEX,MEX,A319-100,A319-100,F4,4/9/2023 5:45,,4/9/2023 4:05,4/8/2023 22:45,S,1,-6,116,Late Opportunity, ,0,,0,0,AG,D-OT,O ,0,94572397,YES,0,0,  ,0,126,0,4,2, ,319,1,Defect - Customer,Process - controllable,OC - Other Carrier Controllable,48,Standard,0,SFO,790,ATL,0,Z4,No Zone,,,,,1,1,,,,,,,,,,0,,Arrived,797,0,,4/9/2023 3:57,,4/8/2023 22:45,,,Hubs,5/22/2023 1:31,122,D-I,Non-MST,,,,,,,4/8/2023,4/8/2023 9:28,4/8/2023 16:28,4/8/2023,-12,F15,,UA,ATL,790,4/8/2023,4/8/2023,4/8/2023 9:40,4/8/2023 16:40,4/8/2023,ATL,United,400,480.75,749,801,1782,1075.5,2743,1287.5,,0,0,,0,0,Cabin Bulkout,2907,0,Last_Bag_On,Boarding_End,,123,,48,16,7,52,55,5,0,126,0,0,4,3,8,28,,,,,"ATW-Z4,BTW-Z4,SOC-4","ATW-No Zone,BTW-No Zone,SOC-3",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,MEXICO,THE AMERICAS,SFO,SFO,SFO,SFO,A0 On Time,D0 Late,Exclude,,San Francisco,SYSTEM,SFO,1,1,10:00 PM,22,Mainline,Non-STAR,Non-Priority,MST Failure,Delayed,International,4/8/2023,0,Apr,2023,126,126,Sat,0
ML,UA,784,4/8/2023,SFO,SFO,YVR,YVR,B737-800,B737-900,E5,4/8/2023 15:30,,4/8/2023 10:57,4/8/2023 8:30,S,26,31,91,Late Opportunity, ,0,,0,0,TA,Late,T ,0,94572987,YES,0,5,LT,0,151,0,6,4, ,738,12,Defect - Customer,Aircraft - uncontrollable,TA - Aircraft Servicing,25,Quick,0,SFO,1483,LAS,0,Z3,Z3,,,,,1,1,,,,,,,,,,0,,Arrived,56,0,,4/8/2023 11:29,,4/8/2023 9:00,,,Hubs,5/22/2023 1:31,151,D-I,MST,,,,,,,4/8/2023,4/8/2023 7:34,4/8/2023 14:34,4/8/2023,-4,E5,,UA,LAS,1483,4/8/2023,4/8/2023,4/8/2023 7:38,4/8/2023 14:38,4/8/2023,LAS,United,470,272.5,880,1532,1000,1827.75,1964,1977.75,,0,0,,0,63,MX,2870,0,MRD_Upload,Last_Bag_On,,101,,12,5,3,81,15,0,0,151,-14,1,1,1,5,39,,,,,"ATW-Z3,BTW-Z1,SOC-1","ATW-Z3,BTW-Z1,SOC-1",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,CANADA,THE AMERICAS,SFO,SFO,SFO,SFO,A0 On Time,D0 Late,Exclude,,San Francisco,SYSTEM,SFO,1,1,8:00 AM,8,Mainline,Non-STAR,Non-Priority,MST Failure,Delayed,International,4/8/2023,0,Apr,2023,0,151,Sat,0
ML,UA,1679,4/8/2023,SFO,SFO,CUN,CUN,B737-MAX9,B737-MAX9,F2,4/8/2023 15:45,,4/8/2023 16:10,4/8/2023 8:45,S,-6,-16,133,Successful, ,1,,0,1,  ,OT,H ,0,94573118,YES,0,0,  ,0,179,0,6,6, ,7M9,0,Successful,,,9,Standard,0,SFO,2433,ORD,0,Z4,Z4,,,,,1,1,,,,,,,,,,1,,Arrived,547,0,,4/8/2023 15:54,,4/8/2023 8:45,,,Hubs,5/22/2023 1:31,178,D-I,Non-MST,,,,,,,4/7/2023,4/7/2023 23:38,4/8/2023 6:38,4/8/2023,-21,F2,,UA,ORD,2433,4/7/2023,4/7/2023,4/7/2023 23:59,4/8/2023 6:59,4/8/2023,ORD,United,845,434.75,1304,709,2041,931.5,2377,1192.3,,0,0,,0,0,,2704,0,,,,141,,12,3,0,126,12,2,0,179,0,0,4,4,5,35,,,,,"ATW-Z4,BTW-Z2,SOC-4","ATW-Z4,BTW-Z2,SOC-4",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,MEXICO,THE AMERICAS,SFO,SFO,SFO,SFO,A0 On Time,D0 On Time,Exclude,,San Francisco,SYSTEM,SFO,1,1,8:00 AM,8,Mainline,STAR,Non-Priority,MST Failure,Non-delayed,International,4/8/2023,1,Apr,2023,179,179,Sat,0
ML,UA,1881,4/8/2023,SFO,SFO,SJD,SJD,A320-200,A320-200,F4,4/8/2023 18:02,,4/8/2023 14:17,4/8/2023 11:02,S,-8,-13,104,Successful, ,1,,0,1,  ,OT,O ,0,94573123,YES,0,0,  ,0,145,0,4,4, ,320,0,Successful,,,5,Standard,0,SFO,1597,LAX,0,Z4,Z4,,,,,1,1,,,,,,,,,,1,,Arrived,669,0,,4/8/2023 13:58,,4/8/2023 11:02,,,Hubs,5/22/2023 1:31,142,D-I,Non-MST,,,,,,,4/7/2023,4/7/2023 23:53,4/8/2023 6:53,4/8/2023,-21,F1,,UA,LAX,1597,4/7/2023,4/8/2023,4/8/2023 0:14,4/8/2023 7:14,4/8/2023,LAX,United,375,273,616,551,967,783,1483,1104.6,,0,0,,0,0,,1508,0,,,,106,,2,13,0,91,2,0,0,145,0,0,4,4,10,22,,,,,"ATW-Z4,BTW-Z4,SOC-4","ATW-Z4,BTW-Z4,SOC-4",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,MEXICO,THE AMERICAS,SFO,SFO,SFO,SFO,A0 On Time,D0 On Time,Exclude,,San Francisco,SYSTEM,SFO,1,1,11:00 AM,11,Mainline,Non-STAR,Non-Priority,MST Failure,Non-delayed,International,4/8/2023,1,Apr,2023,145,145,Sat,0
ML,UA,821,4/8/2023,SFO,SFO,MEX,MEX,A319-100,A319-100,F3,4/8/2023 20:12,,4/8/2023 18:45,4/8/2023 13:12,S,188,179,99,Late Opportunity, ,0,,0,0,  ,Late,T ,0,94573457,YES,0,0,LT,0,116,0,4,4, ,319,0,Defect - Customer,LT,LT - Late Turn,38,Quick,0,SFO,2070,PSP,0,Z4,Z4,,,,,1,1,,,,,,,,,,0,,Arrived,-142,1,,4/8/2023 21:48,,4/8/2023 16:25,,,Hubs,5/22/2023 1:31,113,D-I,MST,,,,,,,4/8/2023,4/8/2023 15:34,4/8/2023 22:34,4/8/2023,35,F3,,UA,PSP,2070,4/8/2023,4/8/2023,4/8/2023 14:59,4/8/2023 21:59,4/8/2023,PSP,United,254,366,484,574,987,839.5,1560,1150.5,,11,0,,0,0,MST Success,1232,0,,,,99,,37,12,0,50,37,0,0,116,-194,1,4,4,6,38,,,,,"ATW-Z4,BTW-Z4,SOC-4","ATW-Z4,BTW-Z4,SOC-4",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,MEXICO,THE AMERICAS,SFO,SFO,SFO,SFO,A0 Late,D0 On Time,Exclude,,San Francisco,SYSTEM,SFO,1,1,1:00 PM,13,Mainline,Non-STAR,Non-Priority,MST Success,Delayed,International,4/8/2023,0,Apr,2023,0,116,Sat,0
ML,UA,1164,4/8/2023,SFO,SFO,YYZ,YYZ,B737-800,B737-800,F17,4/9/2023 5:56,,4/9/2023 7:00,4/8/2023 22:56,S,2,-3,152,Late Opportunity, ,0,,0,0,RB,D-OT,T ,0,94574130,YES,0,0,  ,0,165,0,6,5, ,738,2,Defect - Customer,Process - controllable,OC - Other Carrier Controllable,49,Standard,0,SFO,1563,LIH,0,Z1,Z1,,,,,1,1,,,,,,,,,,0,,Arrived,157,0,,4/9/2023 7:01,,4/8/2023 22:56,,,Hubs,5/22/2023 1:31,163,D-I,Non-MST,,,,,,,4/8/2023,4/8/2023 20:19,4/9/2023 3:19,4/9/2023,-30,F17,,UA,LIH,1563,4/8/2023,4/8/2023,4/8/2023 20:49,4/9/2023 3:49,4/9/2023,LIH,United,353,435,662,774,1139,1145,1901,1483.4,,0,0,,0,1594,Unknown,2211,0,After_Door_Close,Cargo_Door_Close,,157,,61,25,0,71,61,0,0,165,92,1,3,3,6,31,,,,,"ATW-Z1,BTW-Z3,SOC-3","ATW-Z1,BTW-Z3,SOC-3",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,CANADA,THE AMERICAS,SFO,SFO,SFO,SFO,A0 On Time,D0 Late,Exclude,,San Francisco,SYSTEM,SFO,1,1,10:00 PM,22,Mainline,Non-STAR,Non-Priority,MST Failure,Delayed,International,4/8/2023,0,Apr,2023,165,165,Sat,0
ML,UA,2139,4/8/2023,SFO,SFO,LIR,LIR,B737-800,B737-800,E13,4/8/2023 20:15,,4/8/2023 20:25,4/8/2023 13:15,S,-5,-13,91,Successful, ,1,,0,1,  ,OT,T ,0,94574147,YES,0,0,  ,0,147,0,6,6, ,738,0,Successful,,,,Dynamic,0,SFO,1728,LAS,0,Z3,Z3,,,,,1,1,,,,,,,,,,1,,Arrived,78,0,,4/8/2023 20:12,,4/8/2023 13:15,,,Hubs,5/22/2023 1:31,147,D-I,Non-MST,,,,,,,4/8/2023,4/8/2023 11:57,4/8/2023 18:57,4/8/2023,-14,E13,,UA,LAS,1728,4/8/2023,4/8/2023,4/8/2023 12:11,4/8/2023 19:11,4/8/2023,LAS,United,247,296,1083,627,1266,929,1425,1159.9,,0,0,,0,0,,1565,0,,,,91,,0,2,0,89,0,0,0,147,13,1,1,1,4,21,,,,,"ATW-Z3,BTW-Z1,SOC-1","ATW-Z3,BTW-Z1,SOC-1",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,CENTRAL AMERICA,THE AMERICAS,SFO,SFO,SFO,SFO,A0 On Time,D0 On Time,Exclude,,San Francisco,SYSTEM,SFO,1,1,1:00 PM,13,Mainline,Non-STAR,Non-Priority,MST Failure,Non-delayed,International,4/8/2023,1,Apr,2023,147,147,Sat,15-Nov
ML,UA,1145,4/8/2023,SFO,SFO,CUN,CUN,B737-MAX9,B737-MAX9,E13,4/9/2023 6:16,,4/9/2023 6:41,4/8/2023 23:16,S,-4,-17,94,Successful, ,1,,0,1,  ,OT,T ,0,94574217,YES,0,0,  ,0,157,0,6,6, ,7M9,0,Successful,,,,Standard,0,SFO,1401,AUS,0,Z3,Z3,,,,,1,1,,,,,,,,,,1,,Arrived,91,0,,4/9/2023 6:27,,4/8/2023 23:16,,,Hubs,5/22/2023 1:31,154,D-I,Non-MST,,,,,,,4/8/2023,4/8/2023 21:45,4/9/2023 4:45,4/9/2023,-13,E13,,UA,AUS,1401,4/8/2023,4/8/2023,4/8/2023 21:58,4/9/2023 4:58,4/9/2023,AUS,United,148,426.5,429,779,784,1079,1095,1286,,0,0,,0,0,,1316,0,,,,95,,0,17,0,78,0,0,0,157,21,1,1,1,3,34,,,,,"ATW-Z3,BTW-Z1,SOC-1","ATW-Z3,BTW-Z1,SOC-1",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,MEXICO,THE AMERICAS,SFO,SFO,SFO,SFO,A0 On Time,D0 On Time,Include,0,San Francisco,SYSTEM,SFO,1,1,11:00 PM,23,Mainline,Non-STAR,Non-Priority,MST Failure,Non-delayed,International,4/8/2023,1,Apr,2023,157,157,Sat,0
ML,UA,926,4/8/2023,SFO,SFO,FRA,FRA,B777-200,B777-200,G2,4/9/2023 2:10,,4/9/2023 15:15,4/8/2023 19:10,S,14,26,193,Late Opportunity, ,0,,0,0,SG,Late,O ,0,94574324,YES,0,0,  ,0,210,1,2,1, ,777,14,Defect - Customer,Process - controllable,OC - Other Carrier Controllable,68,Standard,0,SFO,3011,LHR,0,Z5,Z5,,,,,1,1,,,,,,,,,,0,,Arrived,319,0,,4/9/2023 15:43,,4/8/2023 19:30,,,Hubs,5/22/2023 1:31,209,D-I,Non-MST,,,,,,,4/8/2023,4/8/2023 13:51,4/8/2023 20:51,4/8/2023,46,G8,,UA,LHR,3011,4/8/2023,4/8/2023,4/8/2023 13:05,4/8/2023 20:05,4/8/2023,LHR,United,4934,358,8107,661,10748,891,11922,1061,,5,84,,35090,1941,A/C Tow,15696,0,Tow_Compliance,Boarding_Start,Aircraft_Door_Close,215,,79,0,2,134,81,1,0,210,0,0,5,5,9,26,,,,,"ATW-Z5,BTW-Z5,SOC-5","ATW-Z5,BTW-Z5,SOC-5",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,GERMANY,ATLANTIC,SFO,SFO,SFO,SFO,A0 Late,D0 Late,Exclude,,San Francisco,SYSTEM,SFO,1,1,7:00 PM,19,Mainline,Non-STAR,Priority,MST Failure,Delayed,International,4/8/2023,0,Apr,2023,0,210,Sat,0
ML,UA,893,4/8/2023,SFO,SFO,ICN,ICN,B787-9,B787-9,G10,4/8/2023 17:35,,4/9/2023 14:55,4/8/2023 10:35,S,20,54,214,Late Opportunity, ,0,4/8/2023 17:38,3,0,VC,Late,T ,0,94574372,YES,4,0,  ,0,255,1,2,2, ,789,20,Defect - Customer,Process - controllable,OC - Other Carrier Controllable,84,Dynamic,4,SFO,2,SIN,0,Z5,Z5,,,,,1,1,,,,,,,,,,0,,Arrived,109,0,,4/9/2023 15:53,,4/8/2023 10:45,,,Hubs,5/22/2023 1:31,245,D-I,Non-MST,,,,,,,4/8/2023,4/8/2023 8:46,4/8/2023 15:46,4/8/2023,-4,G10,,UA,SIN,2,4/8/2023,4/8/2023,4/8/2023 8:50,4/8/2023 15:50,4/8/2023,SIN,United,1384,286.75,3589,598,5200,850.75,6368,1077.75,,5,0,,9830,2051,Wt. Restriction,6728,0,Cargo_Door_Close,After_Door_Close,MRD_Upload,141,,53,6,21,61,74,1,0,255,9,1,5,5,6,48,,,,,"ATW-Z5,BTW-Z5,SOC-5","ATW-Z5,BTW-Z5,SOC-5",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,ASIA AND SOUTH PACIFIC REGION,PACIFIC,SFO,SFO,SFO,SFO,A0 On Time,D0 Late,Exclude,,San Francisco,SYSTEM,SFO,1,1,10:00 AM,10,Mainline,Non-STAR,Priority,MST Failure,Delayed,International,4/8/2023,0,Apr,2023,0,255,Sat,10-Jun
ML,UA,194,4/8/2023,SFO,SFO,MUC,MUC,B777-200,B777-200,G4,4/8/2023 20:25,,4/9/2023 9:45,4/8/2023 13:25,S,19,45,207,Late Opportunity, ,0,,0,0,VC,Late,O ,0,94574391,YES,1,0,  ,1,274,1,2,2, ,777,19,Defect - Customer,Process - controllable,OC - Other Carrier Controllable,51,Standard,0,SFO,969,AMS,0,Z5,Z5,,,,,1,1,,,,,,,,,,0,,Arrived,1233,0,,4/9/2023 10:31,,4/8/2023 13:40,,,Hubs,5/22/2023 1:31,270,D-I,Non-MST,,,,,,,4/7/2023,4/7/2023 16:52,4/7/2023 23:52,4/7/2023,-3,G8,,UA,AMS,969,4/7/2023,4/7/2023,4/7/2023 16:55,4/7/2023 23:55,4/7/2023,AMS,United,13495,1882,15731,2244,17683,2531,22083,2832.3,,5,0,,210,0,Aisle Chair,23565,0,Aircraft_Door_Close,Boarding_End,,210,,34,22,0,154,34,7,0,274,0,0,5,5,6,27,,,,,"ATW-Z5,BTW-Z5,SOC-5","ATW-Z5,BTW-Z5,SOC-5",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,NORTHERN,ATLANTIC,SFO,SFO,SFO,SFO,A0 On Time,D0 Late,Exclude,,San Francisco,SYSTEM,SFO,1,1,1:00 PM,13,Mainline,Non-STAR,Priority,MST Failure,Delayed,International,4/8/2023,0,Apr,2023,0,274,Sat,0
ML,UA,948,4/8/2023,SFO,SFO,LHR,LHR,B777-200,B777-200,G1,4/8/2023 23:00,,4/9/2023 10:25,4/8/2023 16:00,S,19,31,142,Late Opportunity, ,0,,0,0,XL,Late,T ,0,94574402,YES,1,0,  ,0,214,1,2,2, ,777,19,Defect - Customer,Aircraft - uncontrollable,XL - Environmental Damage,16,Standard,1,SFO,900,LHR,0,Z5,Z5,,,,,1,1,,,,,,,,,,0,,Arrived,159,0,,4/9/2023 10:59,,4/8/2023 16:15,,,Hubs,5/22/2023 1:31,205,D-I,Non-MST,,,,,,,4/8/2023,4/8/2023 13:21,4/8/2023 20:21,4/8/2023,-4,G1,,UA,LHR,900,4/8/2023,4/8/2023,4/8/2023 13:25,4/8/2023 20:25,4/8/2023,LHR,United,1816,496.25,2932,788,6866,1018,8560,1212.4,,5,0,,5680,0,MX,8698,0,MRD_Upload,Cargo_Door_Close,,117,,4,2,0,106,9,1,0,214,54,1,5,5,5,28,,,,,"ATW-Z5,BTW-Z5,SOC-5","ATW-Z5,BTW-Z5,SOC-5",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,LHR,ATLANTIC,SFO,SFO,SFO,SFO,A0 On Time,D0 Late,Exclude,,San Francisco,SYSTEM,SFO,1,1,4:00 PM,16,Mainline,Non-STAR,Priority,MST Failure,Delayed,International,4/8/2023,0,Apr,2023,0,214,Sat,0
ML,UA,917,4/8/2023,SFO,SFO,AKL,AKL,B787-9,B787-9,G13,4/9/2023 6:00,,4/10/2023 7:10,4/8/2023 23:00,S,40,55,193,Late Opportunity, ,0,,0,0,VC,Late,T ,0,94574406,YES,0,1,LT,0,206,0,2,2, ,789,32,Defect - Customer,Process - controllable,OC - Other Carrier Controllable,118,Quick,0,SFO,28,SIN,0,Z5,Z5,,,,,1,1,,,,,,,,,,0,,Arrived,92,0,,4/10/2023 7:55,,4/8/2023 23:45,,,Hubs,5/22/2023 1:31,186,D-I,MST,,,,,,,4/8/2023,4/8/2023 21:28,4/9/2023 4:28,4/9/2023,38,G13,,UA,SIN,28,4/8/2023,4/8/2023,4/8/2023 20:50,4/9/2023 3:50,4/9/2023,SIN,United,4793,498,6213,739,6342,894,6584,994.6,,5,0,,16789,1209,MX,7031,0,MRD_Upload,Cleaners_Off,Cleaners_On,89,,52,3,0,34,52,5,0,206,-8,1,5,5,15,22,,,,,"ATW-Z5,BTW-Z5,SOC-5","ATW-Z5,BTW-Z5,SOC-5",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,ASIA AND SOUTH PACIFIC REGION,PACIFIC,SFO,SFO,SFO,SFO,A0 Late,D0 Late,Exclude,,San Francisco,SYSTEM,SFO,1,1,11:00 PM,23,Mainline,Non-STAR,Non-Priority,MST Failure,Delayed,International,4/8/2023,0,Apr,2023,0,206,Sat,0
ML,UA,869,4/8/2023,SFO,SFO,HKG,HKG,B777-300,B777-300,G2,4/8/2023 19:45,,4/9/2023 18:45,4/8/2023 12:45,S,13,27,349,Late Opportunity, ,0,4/8/2023 19:56,11,0,OX,Late,O ,0,94574416,YES,2,0,  ,0,337,1,2,1, ,773,13,Defect - Customer,Process - controllable,OX - Connection Saver,196,Standard,2,SFO,955,TLV,0,Z5,Z5,,,,,1,1,,,,,,,,,,0,,Arrived,414,0,,4/9/2023 19:02,,4/8/2023 12:51,,,Hubs,5/22/2023 1:31,335,D-I,Non-MST,,,,,,,4/8/2023,4/8/2023 5:51,4/8/2023 12:51,4/8/2023,-9,G10,,UA,TLV,955,4/8/2023,4/8/2023,4/8/2023 6:00,4/8/2023 13:00,4/8/2023,TLV,United,10803,635,13297,1106,15454,1483,19539,1933.9,,557,0,,3960,1310,Exceed Cust Hld,19881,0,After_Door_Close,Cargo_Door_Close,Cargo_Door_Open,369,,208,0,25,134,235,4,0,337,0,0,5,5,17,28,,,,,"ATW-Z5,BTW-Z5,SOC-5","ATW-Z5,BTW-Z5,SOC-5",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,ASIA AND SOUTH PACIFIC REGION,PACIFIC,SFO,SFO,SFO,SFO,A0 On Time,D0 Late,Exclude,,San Francisco,SYSTEM,SFO,1,1,12:00 PM,12,Mainline,Non-STAR,Priority,MST Failure,Delayed,International,4/8/2023,0,Apr,2023,0,337,Sat,0
